1764.2580085101997;672.366526981398
1764.6773178564904;671.020714720225
1765.0906707230652;669.6713728979894
1765.4980066028725;668.3185106353784
1765.899264615633;666.9621377006285
1766.2943835109586;665.6022645197274
1766.6833016716441;664.238902186695
1767.0659571171377;662.8720624739433
1767.4422875071937;661.5017578427123
1767.8122301457067;660.1280014535805
1768.1757219847384;658.7508071770477
1768.5326996287336;657.3701896041894
1768.8830993389329;655.9861640573783
1769.2268570379867;654.5987466010747
1769.5639083147696;653.2079540526787
1769.8941884294043;651.8138039934458
1770.2176323184954;650.4163147794617
1770.5341746005786;649.0155055526731
1770.843749581788;647.6113962519738
1771.146291261745;646.2040076243419
1771.4417333396761;644.7933612360241
1771.7300092207565;643.3794794837677
1772.0110520226913;641.962385606093
1772.2847945825336;640.5421036946051
1772.5511694637414;639.1186587053423
1772.8101089634843;637.6920764701554
1773.0615451201957;636.2623837081152
1773.3054097213794;634.8296080369463
1773.5416343116738;633.3937779844797
1773.7701502011746;631.954923000124
1773.990888474024;630.5130734663474
1774.2037799972659;629.0682607101687
1774.4087554299756;627.6205170146525
1774.6057452326615;626.1698756304022
1774.7946796769486;624.7163707870499
1774.9754888555435;623.2600377047324
1775.1481026924866;621.8009126055554
1775.3124509536926;620.3390327250338
1775.4684632577857;618.8744363235089
1775.6160690872307;617.4071626975318
1775.7551977997643;615.9372521912115
1775.8857786401309;614.464746207519
1776.0077407521223;612.9896872195435
1776.1210131909306;611.5121187816928
1776.2255249358113;610.032085540834
1776.3212049030628;608.549633247365
1776.407981959327;607.0648087662139
1776.4857849352068;605.5776600877555
1776.5545426392137;604.0882363386426
1776.614183872037;602.5965877925399
1776.6646374411475;601.1027658807589
1776.705832175728;599.6068232027808
1776.7376969419429;598.1088135366656
1776.760160658541;596.6087918493336
1776.773152312798;595.1068143067176
1776.7766009767986;593.6029382837731
1776.7704358240624;592.0972223743406
1776.7545861465112;590.5897264008511
1776.7289813717834;589.0805114238669
1776.6935510808944;587.5696397514481
1776.6482250262436;586.0571749483363
1776.5929331499715;584.5431818449483
1776.527605602666;583.0277265461666
1776.452172762417;581.5108764399233
1776.3665652542238;579.9927002055615
1776.2707139697516;578.4732678219711
1776.1645500874386;576.9526505754834
1776.0480050929543;575.4309210675203
1775.9210108000066;573.9081532219824
1775.7834993714996;572.3844222923714
1775.635403341038;570.8598048686331
1775.4766556347802;569.3343788837115
1775.3071895936366;567.8082236198034
1775.126938995812;566.2814197143049
1774.93583807969;564.7540491654353
1774.7338215670586;563.2261953375313
1774.5208246866714;561.6979429659985
1774.2967831981462;560.1693781619099
1774.0616334161928;558.64058841624
1773.8153122351712;557.1116626037248
1773.5577571539743;555.5826909863326
1773.2889063012294;554.0537652163408
1773.0086984608204;552.5249783389988
